Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
AMADOU BA PR 2029,@HadjaDi2,"https://pbs.twimg.com/media/FkiDVEJWYA8kqnF?format=jpg&name=small, https://pbs.twimg.com/media/FkiDVEJWYA8kqnF?format=jpg&name=small",,1,,19,https://twitter.com/HadjaDi2/status/1605677670775132160,https://twitter.com/HadjaDi2,,"Dec 21, 2022",2022-12-21T21:32:43.000Z
AMADOU BA PR 2029,@HadjaDi2,https://pbs.twimg.com/media/FkiDsNAWYCQAqBS?format=jpg&name=small,,1,,20,https://twitter.com/HadjaDi2/status/1605678067166216192,https://twitter.com/HadjaDi2,,"Dec 21, 2022",2022-12-21T21:34:17.000Z
AMADOU BA PR 2029,@HadjaDi2,"https://pbs.twimg.com/media/FkiDVEJWYA8kqnF?format=jpg&name=small, https://pbs.twimg.com/media/FkiDVEJWYA8kqnF?format=jpg&name=small",,1,,19,https://twitter.com/HadjaDi2/status/1605677670775132160,https://twitter.com/HadjaDi2,,"Dec 21, 2022",2022-12-21T21:32:43.000Z
AMADOU BA PR 2029,@HadjaDi2,"https://pbs.twimg.com/media/FkiDsNAWYCQAqBS?format=jpg&name=small, https://pbs.twimg.com/media/FkiDsNAWYCQAqBS?format=jpg&name=small",,1,,20,https://twitter.com/HadjaDi2/status/1605678067166216192,https://twitter.com/HadjaDi2,,"Dec 21, 2022",2022-12-21T21:34:17.000Z
Sultan,@tall_sire,,,1,,408,https://twitter.com/tall_sire/status/1605679864937254912,https://twitter.com/tall_sire,Kone Gambie pays leu ?,"Dec 21, 2022",2022-12-21T21:41:26.000Z
MC THIAM,@MCTHIAMO,,1,,,16,https://twitter.com/MCTHIAMO/status/1605680590774099968,https://twitter.com/MCTHIAMO,toute prise de pouvoir par les armes est une abomination car aucun humain n'est digne de commander ses semblables alors qu'ils n'ont donné leur consentement. Le pouvoir ne doit s'acquérir que par les urnes,"Dec 21, 2022",2022-12-21T21:44:19.000Z
Galy DOUBANE,@GDoubane,"https://pbs.twimg.com/media/FkiGiIAXoCI-vKo?format=jpg&name=small, https://pbs.twimg.com/media/FkiGiIAXoCI-vKo?format=jpg&name=small",1,6,,1.4K,https://twitter.com/GDoubane/status/1605681190593339400,https://twitter.com/GDoubane,"Félicitations Monsieur le Président, nous sommes très fière de vous voir prononcer sur l'application de la charte de l'Union Africaine sur la prise du pouvoir. Nous vous demandons, pourquoi l'UA était silencieuse sur les autres pays qui ont marché sur ses lois?@Tchad,@BF,@mali...","Dec 21, 2022",2022-12-21T21:46:42.000Z
MAmadou Dione,@MAmadou86887156,,,1,,89,https://twitter.com/MAmadou86887156/status/1605671859181088769,https://twitter.com/MAmadou86887156,Merci son Excellence vous avez notre soutien total dans cette posture.  Les militaires dans les casernes,"Dec 21, 2022",2022-12-21T21:09:37.000Z
Sokhna Sadikh,@SokhnaSadikh,"https://pbs.twimg.com/media/Fkh-H99WYBIBIgu?format=jpg&name=small, https://pbs.twimg.com/media/Fkh-H99WYBIBIgu?format=jpg&name=small",,,,18,https://twitter.com/SokhnaSadikh/status/1605671947487940608,https://twitter.com/SokhnaSadikh,,"Dec 21, 2022",2022-12-21T21:09:58.000Z
Sokhna Sadikh,@SokhnaSadikh,"https://pbs.twimg.com/media/Fkh-KMvWYBs0sZH?format=jpg&name=small, https://pbs.twimg.com/media/Fkh-KMvWYBs0sZH?format=jpg&name=small",,,,14,https://twitter.com/SokhnaSadikh/status/1605671986100854793,https://twitter.com/SokhnaSadikh,,"Dec 21, 2022",2022-12-21T21:10:08.000Z
