Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
karafa,@Pouye6Pouye,,,2,,100,https://twitter.com/Pouye6Pouye/status/1772358734460666049,https://twitter.com/Pouye6Pouye,"Faiseur de députés,faiseur de maires,faiseur de président  May god bless u PROS",Mar 25,2024-03-25T20:23:45.000Z
Assane_Seck_Og⁶₆⁷,@Assane_seck_og,,,2,,169,https://twitter.com/Assane_seck_og/status/1772358741096010138,https://twitter.com/Assane_seck_og,D'accord Monsieur le président,Mar 25,2024-03-25T20:23:47.000Z
Ousmane Diongue FAYE,@Ousmanoreyni11,,,1,,57,https://twitter.com/Ousmanoreyni11/status/1772358744929628323,https://twitter.com/Ousmanoreyni11,PROS yay Ndanane,Mar 25,2024-03-25T20:23:48.000Z
jeune senegalais,@Taphafall99,,,1,,88,https://twitter.com/Taphafall99/status/1772358879399018699,https://twitter.com/Taphafall99,Kouselki samal gnou président Diomaye bou bah,Mar 25,2024-03-25T20:24:20.000Z
Mareme Dia,@MaremeDia3,https://pbs.twimg.com/media/GJivTPXXsAALNv3?format=jpg&name=small,5,62,1,1.7K,https://twitter.com/MaremeDia3/status/1772359202347921880,https://twitter.com/MaremeDia3,Fière de vous machallah,Mar 25,2024-03-25T20:25:37.000Z
jeune senegalais,@Taphafall99,,,1,,88,https://twitter.com/Taphafall99/status/1772358879399018699,https://twitter.com/Taphafall99,Kouselki samal gnou président Diomaye bou bah,Mar 25,2024-03-25T20:24:20.000Z
Mareme Dia,@MaremeDia3,"https://pbs.twimg.com/media/GJivTPXXsAALNv3?format=jpg&name=small, https://pbs.twimg.com/media/GJivTPXXsAALNv3?format=jpg&name=small",5,62,1,1.7K,https://twitter.com/MaremeDia3/status/1772359202347921880,https://twitter.com/MaremeDia3,Fière de vous machallah,Mar 25,2024-03-25T20:25:37.000Z
mame thierno gakou,@GakouMame69271,,,1,,66,https://twitter.com/GakouMame69271/status/1772358311993581721,https://twitter.com/GakouMame69271,Ioe rk lani topou,Mar 25,2024-03-25T20:22:05.000Z
Boulaye RM,@boulaye_10,"https://pbs.twimg.com/media/GJiafB-XUAENXFX?format=jpg&name=small, https://pbs.twimg.com/media/GJiafB-XUAENXFX?format=jpg&name=small",,2,,284,https://twitter.com/boulaye_10/status/1772358325729907010,https://twitter.com/boulaye_10,"Il a vaincu tout un système.

Il les a vaincus depuis sa cellule.

On l'a calomnié, l'a marginalisé, traité de violeur, de corrupteur de la jeunesse, emprisonné.

Malgré tout cela, le peuple ne lui a pas tourné le dos.

1/3",Mar 25,2024-03-25T20:22:08.000Z
Bachir,@Elbachir_FCB,,,4,,283,https://twitter.com/Elbachir_FCB/status/1772358484069081438,https://twitter.com/Elbachir_FCB,Lo wakhe nonou la,Mar 25,2024-03-25T20:22:46.000Z
